index,ds,y,yhat1,trend,season_yearly,season_weekly
1288,2021-07-13,302,285.37134,242.97318,67.339195,-24.94104
1289,2021-07-14,293,304.13467,243.03883,66.76032,-5.6644883
1290,2021-07-15,325,327.08627,243.1045,66.07206,17.909702
1291,2021-07-16,351,336.36096,243.10672,65.27909,27.975163
1292,2021-07-17,342,324.39783,243.03487,64.38292,16.980038
1293,2021-07-18,225,299.5827,242.96301,63.39036,-6.7706876
1294,2021-07-19,290,279.74127,242.89116,62.307552,-25.45746
1295,2021-07-20,302,278.99222,242.81929,61.138462,-24.965538
1296,2021-07-21,318,296.9735,242.74745,59.890087,-5.6640015
1297,2021-07-22,292,319.15723,242.6756,58.571552,17.910086
1298,2021-07-23,327,327.7661,242.60373,57.18722,27.975153
1299,2021-07-24,350,315.2603,242.53189,55.74878,16.979641
1300,2021-07-25,242,289.898,242.46002,54.262154,-6.824185
1301,2021-07-26,296,269.66754,242.38817,52.73703,-25.457668
1302,2021-07-27,285,268.53134,242.31631,51.18034,-24.965313
1303,2021-07-28,326,286.183,242.24446,49.60206,-5.6635118
1304,2021-07-29,310,308.0927,242.17259,48.00964,17.910467
1305,2021-07-30,355,316.49194,242.10075,46.416023,27.975143
1306,2021-07-31,380,303.83344,242.02888,44.82531,16.979246
1307,2021-08-01,218,278.43365,241.95703,43.248283,-6.771655
1308,2021-08-02,265,258.11746,241.8852,41.690147,-25.457874
1309,2021-08-03,229,257.03302,241.81332,40.160076,-24.940363
1310,2021-08-04,282,274.7449,241.74147,38.66647,-5.663024
1311,2021-08-05,282,296.75378,241.66962,37.215324,17.86883
1312,2021-08-06,298,305.38556,241.59776,35.81269,27.975132
1313,2021-08-07,305,292.96875,241.5259,34.463997,16.97885
1314,2021-08-08,240,267.85452,241.45406,33.1726,-6.772138
1315,2021-08-09,237,247.8699,241.38219,31.945795,-25.458082
1316,2021-08-10,231,247.15468,241.31033,30.784487,-24.940136
1317,2021-08-11,250,265.26996,241.23848,29.694002,-5.662534
1318,2021-08-12,271,287.75192,241.16664,28.674042,17.911234
1319,2021-08-13,297,296.79578,241.09476,27.725882,27.97512
1320,2021-08-14,328,284.8507,241.02292,26.849327,16.978453
1321,2021-08-15,202,260.22632,240.95108,26.04789,-6.7726216
1322,2021-08-16,228,240.73677,240.8792,25.315863,-25.458286
1323,2021-08-17,245,240.49695,240.80736,24.654242,-24.964638
1324,2021-08-18,273,259.1322,240.73549,24.058756,-5.662048
1325,2021-08-19,249,282.10107,240.66364,23.525848,17.911617
1326,2021-08-20,270,291.62067,240.59178,23.053797,27.975113
1327,2021-08-21,302,280.1339,240.51993,22.635927,16.978056
1328,2021-08-22,200,255.88875,240.44806,22.266798,-6.8261166
1329,2021-08-23,266,236.86205,240.37622,21.94432,-25.458494
1330,2021-08-24,271,237.0007,240.30435,21.660744,-24.964415
1331,2021-08-25,253,255.97795,240.2325,21.407001,-5.661559
1332,2021-08-26,308,279.25317,240.16066,21.180508,17.912
1333,2021-08-27,314,289.03775,240.08879,20.973846,27.975103
1334,2021-08-28,337,277.77338,240.01694,20.778778,16.977661
1335,2021-08-29,223,253.76102,239.94508,20.589518,-6.7735896
1336,2021-08-30,231,234.81328,239.87323,20.398758,-25.458702
1337,2021-08-31,271,235.0627,239.80136,20.200794,-24.939457
1338,2021-09-01,275,254.05618,239.72952,19.987728,-5.6610703
1339,2021-09-02,251,277.28354,239.65765,19.755508,17.870363
1340,2021-09-03,285,287.05478,239.5858,19.493885,27.975092
1341,2021-09-04,286,275.6949,239.51395,19.20368,16.977266
1342,2021-09-05,202,251.54312,239.4421,18.875105,-6.774074
1343,2021-09-06,236,232.4177,239.37022,18.506369,-25.45891
1344,2021-09-07,212,232.45087,239.29839,18.09171,-24.939232
1345,2021-09-08,246,251.19499,239.22653,17.629047,-5.6605835
1346,2021-09-09,227,274.18427,239.15466,17.116823,17.912766
1347,2021-09-10,275,283.63416,239.10805,16.551022,27.97508
1348,2021-09-11,268,272.02673,239.11826,15.931599,16.97687
1349,2021-09-12,211,247.61246,239.12843,15.258566,-6.7745566
1350,2021-09-13,239,228.21254,239.13863,14.533021,-25.459116
1351,2021-09-14,225,227.93932,239.14882,13.75425,-24.96374
1352,2021-09-15,209,246.42451,239.15901,12.92559,-5.6600947
1353,2021-09-16,272,269.13232,239.1692,12.049966,17.91315
1354,2021-09-17,272,278.28375,239.17941,11.1292925,27.97507
1355,2021-09-18,292,266.3366,239.18959,10.170546,16.976473
1356,2021-09-19,185,241.54488,239.19978,9.173148,-6.828052
1357,2021-09-20,254,221.8996,239.20996,8.148956,-25.45932
1358,2021-09-21,237,221.35555,239.22017,7.098891,-24.963514
1359,2021-09-22,248,239.60243,239.23035,6.0316796,-5.659606
1360,2021-09-23,258,262.1076,239.24055,4.9535155,17.913532
1361,2021-09-24,278,271.09662,239.25075,3.8707867,27.975063
1362,2021-09-25,300,259.029,239.26093,2.7919743,16.976076
1363,2021-09-26,204,234.2202,239.27112,1.7246116,-6.7755256
1364,2021-09-27,249,214.49713,239.28133,0.6753373,-25.459528
1365,2021-09-28,241,214.00546,239.2915,-0.34748602,-24.938553
1366,2021-09-29,248,232.30809,239.30171,-1.3344975,-5.659117
1367,2021-09-30,282,254.90268,239.31189,-2.2811127,17.871899
1368,2021-10-01,221,264.11856,239.32208,-3.1785767,27.975052
1369,2021-10-02,261,252.28957,239.33226,-4.0183926,16.97568
1370,2021-10-03,181,227.76979,239.34247,-4.7966657,-6.7760086
1371,2021-10-04,221,208.38785,239.35266,-5.5050716,-25.459736
1372,2021-10-05,219,208.28508,239.36285,-6.1394525,-24.93833
1373,2021-10-06,241,227.0216,239.37305,-6.692815,-5.65863
1374,2021-10-07,252,250.13464,239.38324,-7.1628957,17.914299
1375,2021-10-08,280,259.82498,239.39342,-7.5434785,27.97504
1376,2021-10-09,275,248.54424,239.40363,-7.8346663,16.975283
1377,2021-10-10,184,224.60455,239.4138,-8.032763,-6.776491
1378,2021-10-11,252,205.82869,239.424,-8.135367,-25.459944
1379,2021-10-12,207,206.32812,239.4342,-8.143251,-24.962837
1380,2021-10-13,247,225.72795,239.44438,-8.058289,-5.658141
1381,2021-10-14,255,249.48904,239.45457,-7.880212,17.91468
1382,2021-10-15,275,259.82935,239.46475,-7.61043,27.97503
1383,2021-10-16,270,249.19482,239.47496,-7.25503,16.974888
1384,2021-10-17,194,225.83952,239.48515,-6.8156376,-6.8299856
1385,2021-10-18,209,207.73787,239.49535,-6.2973394,-25.46015
1386,2021-10-19,202,208.83408,239.50554,-5.708851,-24.96261
1387,2021-10-20,241,228.80424,239.51572,-5.0538206,-5.6576533
1388,2021-10-21,269,253.0998,239.52591,-4.341177,17.915064
1389,2021-10-22,263,263.93405,239.53612,-3.5770938,27.975021
1390,2021-10-23,239,253.74864,239.5463,-2.7721448,16.974491
1391,2021-10-24,194,230.84367,239.5565,-1.9353747,-6.77746
1392,2021-10-25,199,213.02852,239.5667,-1.0778095,-25.460354
1393,2021-10-26,198,214.43161,239.57687,-0.20761901,-24.937647
1394,2021-10-27,228,234.5964,239.58707,0.6665097,-5.6571646
1395,2021-10-28,229,259.0005,239.59726,1.5297933,17.873434
1396,2021-10-29,273,269.95615,239.60745,2.3736913,27.975008
1397,2021-10-30,251,259.77722,239.61766,3.185491,16.974094
1398,2021-10-31,201,236.80519,239.62784,3.9552882,-6.777944
1399,2021-11-01,226,218.85101,239.63803,4.6735563,-25.460562
1400,2021-11-02,242,220.01743,239.64821,5.3313756,-24.96216
1401,2021-11-03,233,239.91287,239.65842,5.9111238,-5.6566772
1402,2021-11-04,250,263.9947,239.66861,6.41024,17.915829
1403,2021-11-05,297,274.4754,239.68205,6.818342,27.974998
1404,2021-11-06,305,263.85236,239.71333,7.121932,17.017113
1405,2021-11-07,195,240.28535,239.7446,7.31918,-6.7784257
1406,2021-11-08,220,221.71385,239.77586,7.3987613,-25.46077
1407,2021-11-09,217,222.20168,239.80714,7.3564754,-24.961939
1408,2021-11-10,252,241.36734,239.83841,7.1851363,-5.6561885
1409,2021-11-11,264,264.66608,239.86969,6.8801603,17.916214
1410,2021-11-12,274,274.31357,239.90094,6.4376264,27.97499
1411,2021-11-13,313,262.763,239.93222,5.857449,16.9733
1412,2021-11-14,200,238.3179,239.96349,5.133316,-6.7789106
1413,2021-11-15,238,218.80095,239.99475,4.2671685,-25.460978
1414,2021-11-16,213,218.32457,240.02603,3.2602377,-24.961712
1415,2021-11-17,220,236.51219,240.0573,2.110588,-5.6557007
1416,2021-11-18,246,258.7865,240.08858,0.8233536,17.874584
1417,2021-11-19,272,267.49286,240.11984,-0.60196024,27.97498
1418,2021-11-20,283,254.96938,240.15112,-2.1546528,16.972904
1419,2021-11-21,210,229.56816,240.18237,-3.8348231,-6.779394
1420,2021-11-22,217,209.11887,240.21364,-5.633595,-25.461182
1421,2021-11-23,216,207.76245,240.24492,-7.5457215,-24.936745
1422,2021-11-24,252,225.05598,240.2762,-9.565011,-5.655211
1423,2021-11-25,255,246.50586,240.30746,-11.676577,17.874968
1424,2021-11-26,273,254.43732,240.33873,-13.876373,27.974968
1425,2021-11-27,258,241.18742,240.37001,-16.15508,16.97251
1426,2021-11-28,196,215.1214,240.40128,-18.499992,-6.7798777
1427,2021-11-29,268,194.07207,240.43253,-20.899078,-25.46139
1428,2021-11-30,229,192.15652,240.4638,-23.346043,-24.961262
1429,2021-12-01,171,209.0148,240.49509,-25.825577,-5.654723
1430,2021-12-02,187,230.11873,240.52635,-28.324984,17.917362
1431,2021-12-03,223,237.69376,240.55762,-30.838816,27.974958
1432,2021-12-04,229,224.2543,240.5889,-33.35013,17.015528
1433,2021-12-05,181,197.9889,240.62016,-35.850895,-6.7803617
1434,2021-12-06,149,176.86316,240.65143,-38.326675,-25.461596
1435,2021-12-07,183,174.95288,240.68271,-40.76878,-24.961035
1436,2021-12-08,174,191.89606,240.71399,-43.16369,-5.6542354
1437,2021-12-09,196,213.1558,240.74524,-45.50719,17.917744
1438,2021-12-10,191,220.96533,240.7765,-47.78613,27.974949
1439,2021-12-11,211,207.79028,240.80779,-49.98922,16.971716
1440,2021-12-12,132,181.94632,240.83905,-52.111885,-6.7808447
1441,2021-12-13,169,161.26411,240.87033,-54.144413,-25.461803
1442,2021-12-14,166,159.85944,240.9016,-56.081333,-24.96081
1443,2021-12-15,158,177.36337,240.93288,-57.91575,-5.6537466
1444,2021-12-16,193,199.19907,240.96413,-59.641197,17.876118
1445,2021-12-17,202,207.71347,240.99539,-61.25687,27.974936
1446,2021-12-18,213,195.2436,241.02667,-62.754383,16.97132
1447,2021-12-19,172,170.14285,241.05794,-64.133766,-6.7813296
1448,2021-12-20,165,150.2344,241.08922,-65.3928,-25.46201
1449,2021-12-21,160,149.65134,241.12048,-66.53332,-24.935839
1450,2021-12-22,184,167.94913,241.15176,-67.549385,-5.653258
1451,2021-12-23,179,190.61316,241.18303,-68.446365,17.876503
1452,2021-12-24,199,199.96613,241.21428,-69.22308,27.974928
1453,2021-12-25,224,188.33273,241.24556,-69.88374,16.970922
1454,2021-12-26,150,164.06436,241.27682,-70.43065,-6.7818127
1455,2021-12-27,159,144.97939,241.3081,-70.8665,-25.462215
1456,2021-12-28,158,145.18175,241.33937,-71.19726,-24.960358
1457,2021-12-29,186,164.29114,241.37065,-71.42674,-5.6527715
1458,2021-12-30,220,187.76027,241.40192,-71.56054,17.918894
1459,2021-12-31,194,197.80447,241.43318,-71.60362,27.974918
1460,2022-01-01,205,186.91486,241.46446,-71.56355,17.013945
1461,2022-01-02,139,163.26743,241.49574,-71.44601,-6.782297
1462,2022-01-03,141,144.80695,241.527,-71.25764,-25.462425
1463,2022-01-04,155,145.59299,241.55826,-71.00514,-24.960135
1464,2022-01-05,175,165.24185,241.58954,-70.6954,-5.6522818
1465,2022-01-06,198,189.20383,241.6208,-70.33626,17.919277
1466,2022-01-07,190,199.69394,241.65207,-69.93302,27.974907
1467,2022-01-08,173,189.15884,241.68335,-69.49464,16.970129
1468,2022-01-09,150,165.90707,241.71463,-69.02477,-6.782781
1469,2022-01-10,164,147.75284,241.7459,-68.530426,-25.462631
1470,2022-01-11,162,148.7969,241.77715,-68.02033,-24.95991
1471,2022-01-12,171,168.66002,241.80843,-67.49661,-5.651793
1472,2022-01-13,175,192.75137,241.83969,-66.96598,17.877653
1473,2022-01-14,197,203.41202,241.87097,-66.433846,27.974895
1474,2022-01-15,212,192.96887,241.90224,-65.90308,16.969732
1475,2022-01-16,135,169.77188,241.93352,-65.378365,-6.7832627
1476,2022-01-17,165,151.63853,241.96478,-64.8634,-25.462837
1477,2022-01-18,172,152.70139,241.99603,-64.35972,-24.934933
1478,2022-01-19,179,172.50581,242.02731,-63.870205,-5.651305
1479,2022-01-20,204,196.53973,242.05858,-63.396896,17.878035
1480,2022-01-21,173,207.12465,242.08986,-62.940094,27.974886
1481,2022-01-22,187,196.59036,242.12112,-62.50009,16.969337
1482,2022-01-23,127,173.29034,242.1524,-62.078312,-6.7837467
1483,2022-01-24,155,155.04803,242.18367,-61.672577,-25.463043
1484,2022-01-25,133,155.97273,242.21494,-61.28274,-24.959457
1485,2022-01-26,155,175.68814,242.24622,-60.907253,-5.650819
1486,2022-01-27,179,199.65399,242.27747,-60.543907,17.920425
1487,2022-01-28,179,210.09332,242.30875,-60.19031,27.974874
1488,2022-01-29,206,199.5075,242.34001,-59.84487,17.012363
1489,2022-01-30,134,176.08398,242.37129,-59.50309,-6.7842317
1490,2022-01-31,146,157.77673,242.40256,-59.16258,-25.463251
1491,2022-02-01,176,158.65405,242.43382,-58.82054,-24.959232
1492,2022-02-02,171,178.3428,242.4651,-58.471962,-5.650329
1493,2022-02-03,208,202.303,242.49638,-58.114197,17.920809
1494,2022-02-04,207,212.7596,242.52765,-57.742905,27.974863
1495,2022-02-05,239,202.17172,242.5589,-57.35572,16.968544
1496,2022-02-06,141,178.85814,242.59018,-56.947327,-6.7847147
1497,2022-02-07,171,160.64363,242.62144,-56.514362,-25.463457
1498,2022-02-08,189,161.63841,242.65271,-56.05529,-24.959005
1499,2022-02-09,185,181.46957,242.68399,-55.564556,-5.6498423
1500,2022-02-10,205,205.55385,242.71527,-55.04061,17.879187
1501,2022-02-11,230,216.24187,242.74654,-54.47952,27.974855
1502,2022-02-12,228,205.86708,242.7778,-53.87886,16.968147
1503,2022-02-13,152,182.7854,242.80907,-53.238464,-6.7851996
1504,2022-02-14,181,164.82059,242.84033,-52.556087,-25.463665
1505,2022-02-15,185,166.1094,242.8716,-51.82817,-24.934029
1506,2022-02-16,173,186.19878,242.90288,-51.054752,-5.6493535
1507,2022-02-17,179,210.57642,242.93416,-50.237312,17.87957
1508,2022-02-18,202,221.5701,242.96542,-49.370167,27.974846
1509,2022-02-19,242,211.54697,242.99669,-48.4609,17.011175
1510,2022-02-20,134,188.73766,243.02797,-47.50463,-6.785682
1511,2022-02-21,177,171.09016,243.05922,-46.505184,-25.463873
1512,2022-02-22,157,172.67053,243.0905,-45.461422,-24.958557
1513,2022-02-23,194,193.09549,243.12177,-44.377422,-5.6488647
1514,2022-02-24,211,217.82315,243.15305,-43.251854,17.921957
1515,2022-02-25,224,229.06633,243.18431,-42.092815,27.974834
1516,2022-02-26,218,219.32631,243.21558,-40.900036,17.010778
1517,2022-02-27,145,196.78708,243.24686,-39.67361,-6.786165
1518,2022-02-28,175,179.39607,243.27812,-38.41796,-25.464077
1519,2022-03-01,214,181.21072,243.3094,-37.140343,-24.95833
1520,2022-03-02,204,201.85239,243.34065,-35.839905,-5.648376
1521,2022-03-03,255,226.7298,243.37193,-34.52248,17.880337
1522,2022-03-04,241,238.1873,243.4032,-33.19072,27.974823
1523,2022-03-05,262,228.55296,243.43446,-31.848457,16.966959
1524,2022-03-06,168,206.18086,243.46574,-30.498232,-6.7866497
1525,2022-03-07,171,188.9087,243.49701,-29.146713,-25.441584
1526,2022-03-08,202,190.7785,243.52827,-27.791666,-24.958107
1527,2022-03-09,208,211.4678,243.55956,-26.44385,-5.6478863
1528,2022-03-10,231,236.37065,243.59084,-25.100908,17.88072
1529,2022-03-11,260,247.82837,243.62209,-23.76854,27.974813
1530,2022-03-12,256,238.17221,243.65335,-22.447712,16.966562
1531,2022-03-13,180,215.75562,243.68463,-21.141888,-6.7871327
1532,2022-03-14,214,198.39651,243.7159,-19.854902,-25.46449
1533,2022-03-15,221,200.20392,243.74718,-18.585373,-24.95788
1534,2022-03-16,210,220.794,243.77844,-17.337029,-5.6474
1535,2022-03-17,242,245.57965,243.80972,-16.111164,17.881104
1536,2022-03-18,259,256.90533,243.84097,-14.910425,27.974806
1537,2022-03-19,243,247.14856,243.87224,-13.733264,17.00959
1538,2022-03-20,166,224.53702,243.90352,-12.578894,-6.7876167
1539,2022-03-21,200,207.01804,243.93478,-11.452047,-25.464699
1540,2022-03-22,233,208.65796,243.96606,-10.350456,-24.957655
1541,2022-03-23,203,229.07745,243.99733,-9.272958,-5.646911
1542,2022-03-24,221,253.7376,244.02861,-8.214497,17.923487
1543,2022-03-25,213,264.84955,244.05988,-7.1851325,27.974792
1544,2022-03-26,242,254.92686,244.09113,-6.1734653,17.009195
1545,2022-03-27,181,232.14757,244.1224,-5.186746,-6.7881017
1546,2022-03-28,207,214.47362,244.15367,-4.215147,-25.464903
1547,2022-03-29,181,215.96747,244.18495,-3.260057,-24.95743
1548,2022-03-30,227,236.24673,244.21622,-2.3230524,-5.646421
1549,2022-03-31,229,260.73007,244.2475,-1.3992879,17.88187
1550,2022-04-01,294,271.768,244.27876,-0.48555094,27.974783
1551,2022-04-02,290,261.69092,244.31003,0.41553053,16.965372
1552,2022-04-03,196,238.86015,244.34131,1.3074391,-6.7885838
1553,2022-04-04,226,221.12614,244.37259,2.195981,-25.442413
1554,2022-04-05,248,222.52553,244.40384,3.0788934,-24.957205
1555,2022-04-06,251,242.74428,244.4351,3.9550974,-5.6459346
1556,2022-04-07,281,267.18048,244.46638,4.831832,17.882254
1557,2022-04-08,307,278.17963,244.49765,5.707201,27.974771
1558,2022-04-09,300,268.07816,244.52892,6.5842667,16.964977
1559,2022-04-10,220,245.23062,244.5602,7.459502,-6.7890673
1560,2022-04-11,255,227.46428,244.59148,8.338116,-25.465317
1561,2022-04-12,238,228.88135,244.62274,9.215598,-24.956978
1562,2022-04-13,252,249.10628,244.65399,10.097721,-5.645445
1563,2022-04-14,270,273.54892,244.68527,10.98101,17.882639
1564,2022-04-15,314,284.55786,244.71654,11.866563,27.97476
1565,2022-04-16,319,274.50574,244.7478,12.749945,17.008007
1566,2022-04-17,192,251.62488,244.77908,13.635353,-6.789552
1567,2022-04-18,244,233.86282,244.81036,14.517991,-25.465525
1568,2022-04-19,262,235.28099,244.84163,15.396119,-24.956753
1569,2022-04-20,260,255.49977,244.87288,16.271828,-5.644957
1570,2022-04-21,277,279.97034,244.90416,17.141167,17.925018
1571,2022-04-22,309,290.91217,244.93542,18.001974,27.97475
1572,2022-04-23,310,280.82434,244.9667,18.850014,17.007614
1573,2022-04-24,211,257.8956,244.99797,19.687658,-6.7900352
1574,2022-04-25,244,240.07382,245.02925,20.510296,-25.465733
1575,2022-04-26,252,241.41808,245.06052,21.314102,-24.95653
1576,2022-04-27,252,261.5474,245.09178,22.100077,-5.6444693
1577,2022-04-28,272,285.8687,245.12306,22.862268,17.883404
1578,2022-04-29,286,296.73456,245.15431,23.605507,27.974743
1579,2022-04-30,295,286.46747,245.1856,24.31807,16.963787
1580,2022-05-01,228,263.43256,245.21686,25.006222,-6.790519
1581,2022-05-02,250,245.46599,245.24814,25.661095,-25.443243
1582,2022-05-03,273,246.61046,245.2794,26.287363,-24.956303
1583,2022-05-04,278,266.55,245.31067,26.883282,-5.643982
1584,2022-05-05,296,290.66824,245.34195,27.442513,17.88379
1585,2022-05-06,304,301.31674,245.37321,27.968805,27.974728
1586,2022-05-07,351,290.83118,245.4045,28.463276,16.96339
1587,2022-05-08,238,267.56665,245.43575,28.921898,-6.7910013
1588,2022-05-09,252,249.3464,245.46703,29.345503,-25.466143
1589,2022-05-10,233,250.28029,245.49829,29.738075,-24.956076
1590,2022-05-11,245,269.98395,245.52956,30.097874,-5.643493
1591,2022-05-12,288,293.87106,245.56084,30.426064,17.884172
1592,2022-05-13,308,304.29437,245.59212,30.727526,27.97472
1593,2022-05-14,335,293.6308,245.62338,31.000982,17.006424
1594,2022-05-15,225,270.116,245.65465,31.252842,-6.791486
1595,2022-05-16,264,251.70192,245.68593,31.482346,-25.46635
1596,2022-05-17,242,252.45628,245.71718,31.694946,-24.955853
1597,2022-05-18,305,271.9983,245.74844,31.892868,-5.6430054
1598,2022-05-19,312,295.78802,245.77972,32.081734,17.92655
1599,2022-05-20,297,306.05005,245.811,32.264336,27.97471
1600,2022-05-21,322,295.29285,245.84227,32.44456,17.006027
1601,2022-05-22,212,271.70996,245.87354,32.628384,-6.7919703
1602,2022-05-23,266,253.25764,245.90482,32.819386,-25.466558
1603,2022-05-24,263,254.0027,245.93607,33.02226,-24.955626
1604,2022-05-25,283,273.5656,245.96735,33.24078,-5.6425166
1605,2022-05-26,272,297.3645,245.99861,33.480953,17.88494
1606,2022-05-27,333,307.75125,246.02989,33.746655,27.974697
1607,2022-05-28,342,297.0647,246.06116,34.04135,16.9622
1608,2022-05-29,234,273.6714,246.09242,34.37141,-6.792454
1609,2022-05-30,265,255.41747,246.1237,34.737843,-25.444073
1610,2022-05-31,245,256.34656,246.15497,35.146988,-24.9554
1611,2022-06-01,310,276.14484,246.18625,35.600643,-5.642028
1612,2022-06-02,285,300.20447,246.2175,36.101616,17.885323
1613,2022-06-03,325,310.8766,246.24878,36.653126,27.974688
1614,2022-06-04,333,300.49878,246.28004,37.2569,16.961805
1615,2022-06-05,233,277.43225,246.31131,37.913864,-6.792938
1616,2022-06-06,285,259.50128,246.34259,38.625668,-25.466969
1617,2022-06-07,276,260.81113,246.37386,39.392456,-24.955175
1618,2022-06-08,274,280.97708,246.40514,40.21348,-5.6415405
1619,2022-06-09,331,305.41086,246.4364,41.088764,17.885706
1620,2022-06-10,333,316.4588,246.46768,42.01642,27.974676
1621,2022-06-11,380,306.4986,246.49893,42.994823,17.00484
1622,2022-06-12,218,283.75745,246.5302,44.02067,-6.7934213
1623,2022-06-13,281,266.18524,246.56148,45.09095,-25.467175
1624,2022-06-14,284,267.83966,246.59276,46.20186,-24.95495
1625,2022-06-15,315,288.33188,246.62402,47.348915,-5.6410527
1626,2022-06-16,293,313.07025,246.65529,48.52889,17.88609
1627,2022-06-17,349,324.3935,246.68657,49.73225,27.974665
1628,2022-06-18,357,314.6782,246.71783,50.955914,17.004446
1629,2022-06-19,257,292.1481,246.74908,52.192905,-6.793904
1630,2022-06-20,264,274.77222,246.78036,53.436543,-25.444696
1631,2022-06-21,287,276.53644,246.81165,54.679527,-24.954723
1632,2022-06-22,299,297.11963,246.84291,55.91728,-5.640563
1633,2022-06-23,301,321.89673,246.87418,57.13606,17.886473
1634,2022-06-24,312,333.2123,246.90546,58.332203,27.974657
1635,2022-06-25,358,323.39572,246.93672,59.498386,16.960617
1636,2022-06-26,226,300.7978,246.96797,60.624214,-6.7943873
1637,2022-06-27,253,283.2589,246.99925,61.704563,-25.444904
1638,2022-06-28,313,284.80646,247.03053,62.7304,-24.954498
1639,2022-06-29,291,305.11475,247.0618,63.693005,-5.640075
1640,2022-06-30,307,329.56628,247.09306,64.586365,17.886856
1641,2022-07-01,359,340.50388,247.12434,65.40489,27.974646
1642,2022-07-02,370,330.29987,247.15561,66.1406,17.00365
1643,2022-07-03,255,307.17944,247.18689,66.787445,-6.7948713
1644,2022-07-04,319,289.08966,247.21815,67.339325,-25.467796
1645,2022-07-05,293,290.0869,247.24944,67.79174,-24.954273
1646,2022-07-06,298,309.7281,247.28069,68.140495,-5.6931043
1647,2022-07-07,355,333.58243,247.31195,68.38323,17.88724
1648,2022-07-08,331,343.83292,247.34323,68.51504,27.974636
1649,2022-07-09,376,332.912,247.3745,68.53423,17.003256
1650,2022-07-10,263,309.05032,247.40578,68.4399,-6.795356
1651,2022-07-11,317,290.19794,247.43704,68.22889,-25.468
1652,2022-07-12,301,290.4182,247.46832,67.90395,-24.954046
1653,2022-07-13,292,309.3272,247.49959,67.46671,-5.6390977
1654,2022-07-14,361,332.334,247.53084,66.91554,17.887623
1655,2022-07-15,352,341.79007,247.56212,66.25332,27.974625
1656,2022-07-16,375,330.08337,247.59338,65.48712,17.002861
1657,2022-07-17,251,305.44534,247.62466,64.61652,-6.7958393
1658,2022-07-18,295,285.8578,247.65593,63.64738,-25.445524
1659,2022-07-19,294,285.3199,247.68721,62.586514,-24.953823
1660,2022-07-20,337,303.51797,247.71848,61.43811,-5.638608
1661,2022-07-21,317,325.84683,247.74973,60.20911,17.888006
1662,2022-07-22,381,334.66336,247.781,58.907734,27.974613
1663,2022-07-23,364,322.31122,247.81229,57.53991,16.95903
1664,2022-07-24,260,297.1602,247.84355,56.112957,-6.7963223
1665,2022-07-25,316,277.06702,247.87482,54.637905,-25.445732
1666,2022-07-26,299,276.0737,247.9061,53.121197,-24.953596
1667,2022-07-27,318,293.8705,247.93736,51.57127,-5.63812
1668,2022-07-28,337,315.8557,247.96863,49.99869,17.88839
1669,2022-07-29,353,324.38266,247.99991,48.408146,27.974604
1670,2022-07-30,364,311.84778,248.03119,46.81452,17.00207
1671,2022-07-31,257,286.48712,248.06244,45.22149,-6.796806
1672,2022-08-01,253,266.26556,248.0937,43.640495,-25.468622
1673,2022-08-02,235,265.2481,248.12498,42.07646,-24.953373
1674,2022-08-03,277,283.0057,248.15625,40.54061,-5.6911516
1675,2022-08-04,294,305.1117,248.18753,39.035408,17.888771
1676,2022-08-05,324,313.7665,248.2188,37.573116,27.974592
1677,2022-08-06,307,301.41046,248.25008,36.158722,17.001675
1678,2022-08-07,237,276.28033,248.28134,34.7963,-6.7972903
1679,2022-08-08,266,256.33347,248.31259,33.489693,-25.46883
1680,2022-08-09,278,255.63641,248.34387,32.245667,-24.953146
1681,2022-08-10,259,273.80646,248.37514,31.06845,-5.6371427
1682,2022-08-11,298,296.255,248.40642,29.95943,17.889156
1683,2022-08-12,326,305.3338,248.43768,28.921532,27.97458
1684,2022-08-13,297,293.42624,248.46896,27.956005,17.001278
1685,2022-08-14,205,268.76404,248.50023,27.061607,-6.797773
1686,2022-08-15,257,249.32733,248.5315,26.242186,-25.446354
1687,2022-08-16,281,249.1012,248.56277,25.491352,-24.952919
1688,2022-08-17,282,267.77002,248.59402,24.81264,-5.6366563
1689,2022-08-18,269,290.71564,248.6253,24.200771,17.88954
1690,2022-08-19,303,300.2851,248.65657,23.65396,27.974571
1691,2022-08-20,329,288.8111,248.68785,23.16582,16.957441
1692,2022-08-21,214,264.65552,248.71912,22.734653,-6.798258
1693,2022-08-22,285,245.65938,248.75038,22.355547,-25.446562
1694,2022-08-23,247,245.85074,248.78166,22.02177,-24.952696
1695,2022-08-24,262,264.9048,248.81291,21.72802,-5.63617
1696,2022-08-25,310,288.20074,248.8442,21.466633,17.889923
1697,2022-08-26,337,298.0863,248.87546,21.236288,27.974562
1698,2022-08-27,293,286.932,248.90674,21.02479,17.000484
1699,2022-08-28,228,262.96527,248.938,20.826008,-6.798741
1700,2022-08-29,243,244.13686,248.96927,20.637033,-25.469448
1701,2022-08-30,276,244.49611,249.00055,20.448029,-24.952467
1702,2022-08-31,276,263.59473,249.03183,20.252096,-5.6892014
1703,2022-09-01,279,286.99536,249.0631,20.041971,17.890306
1704,2022-09-02,275,296.88437,249.09435,19.81547,27.974552
1705,2022-09-03,310,285.68793,249.12563,19.56219,17.00009
1706,2022-09-04,198,261.6377,249.15689,19.280031,-6.7992244
1707,2022-09-05,230,242.67996,249.18816,18.961462,-25.469654
